id_detalle_venta,fecha_venta,id_producto,cantidad
1065,2023-01-11,50,3
1066,2023-01-11,140,4
1067,2023-01-11,234,4
1068,2023-01-11,124,5
1069,2023-01-11,130,5
1070,2023-01-11,122,5
1071,2023-01-11,250,5
1072,2023-01-11,38,7
1073,2023-01-11,245,7
1074,2023-01-11,66,7
1075,2023-01-11,107,10
1076,2023-01-11,296,10
1077,2023-01-11,141,11
1078,2023-01-11,119,12
1079,2023-01-11,57,12
1080,2023-01-11,302,16
1081,2023-01-11,57,20
1082,2023-01-11,244,22
1083,2023-01-11,152,23
1084,2023-01-11,157,31
1085,2023-01-11,213,32
1086,2023-01-11,209,33
1087,2023-01-11,208,40
1088,2023-01-11,1,45
1089,2023-01-11,8,45
1090,2023-01-11,54,57
1091,2023-01-11,6,60
1092,2023-01-11,152,92
1093,2023-01-11,158,92
1094,2023-01-11,156,220
1095,2023-01-11,55,250
1096,2023-01-11,107,300
1097,2023-01-11,227,300
1098,2023-01-11,153,422
1099,2023-01-11,156,494
1100,2023-01-11,199,994
1101,2023-01-12,73,1
1102,2023-01-12,105,1
1103,2023-01-12,253,1
1104,2023-01-12,40,1
1105,2023-01-12,136,1
1106,2023-01-12,286,1
1107,2023-01-12,45,2
1108,2023-01-12,251,3
1109,2023-01-12,144,4
1110,2023-01-12,141,4
1111,2023-01-12,73,4
1112,2023-01-12,125,5
1113,2023-01-12,50,5
1114,2023-01-12,119,5
1115,2023-01-12,301,6
1116,2023-01-12,119,6
1117,2023-01-12,145,6
1118,2023-01-12,119,6
1119,2023-01-12,153,16
1120,2023-01-12,55,30
1121,2023-01-12,155,39
1122,2023-01-12,108,50
1123,2023-01-12,287,80
1124,2023-01-12,289,100
1125,2023-01-12,116,110
1126,2023-01-12,1,128
1127,2023-01-12,258,135
1128,2023-01-12,106,155
1129,2023-01-12,125,234
1130,2023-01-12,247,444
1131,2023-01-12,294,500
1132,2023-01-12,265,650
1133,2023-01-12,293,1050
1134,2023-01-12,173,48500
1135,2023-01-13,98,1
1136,2023-01-13,56,1
1137,2023-01-13,139,1
1138,2023-01-13,279,2
1139,2023-01-13,50,3
1140,2023-01-13,144,3
1141,2023-01-13,139,4
1142,2023-01-13,297,4
1143,2023-01-13,281,4
1144,2023-01-13,124,5
1145,2023-01-13,281,5
1146,2023-01-13,261,5
1147,2023-01-13,148,6
1148,2023-01-13,201,6
1149,2023-01-13,126,6
1150,2023-01-13,38,7
1151,2023-01-13,64,10
1152,2023-01-13,55,10
1153,2023-01-13,130,11
1154,2023-01-13,106,13
1155,2023-01-13,255,20
1156,2023-01-13,289,50
1157,2023-01-13,181,55
1158,2023-01-13,258,57
1159,2023-01-13,227,60
1160,2023-01-13,258,68
1161,2023-01-13,159,72
1162,2023-01-13,152,76
1163,2023-01-13,203,134
1164,2023-01-13,144,200
1165,2023-01-13,160,252
1166,2023-01-13,153,525
1167,2023-01-13,293,950
1168,2023-01-13,2,7130
1169,2023-01-14,27,1
1170,2023-01-14,56,1
1171,2023-01-14,141,1
1172,2023-01-14,63,1
1173,2023-01-14,241,1
1174,2023-01-14,182,1
1175,2023-01-14,150,1
1176,2023-01-14,50,1
1177,2023-01-14,230,1
1178,2023-01-14,100,1
1179,2023-01-14,150,2
1180,2023-01-14,286,2
1181,2023-01-14,45,3
1182,2023-01-14,145,3
1183,2023-01-14,137,4
1184,2023-01-14,250,5
1185,2023-01-14,138,6
1186,2023-01-14,284,10
1187,2023-01-14,38,10
1188,2023-01-14,137,11
1189,2023-01-14,300,12
1190,2023-01-14,199,17
1191,2023-01-14,48,20
1192,2023-01-14,300,20
1193,2023-01-14,110,40
1194,2023-01-14,227,50
1195,2023-01-14,9,53
1196,2023-01-14,247,54
1197,2023-01-14,227,60
1198,2023-01-14,8,70
1199,2023-01-14,181,100
1200,2023-01-14,54,150
1201,2023-01-14,190,166
1202,2023-01-14,161,275
1203,2023-01-14,214,338
1204,2023-01-14,158,525
1205,2023-01-14,216,613
1206,2023-01-14,158,1556
1207,2023-01-14,293,3061
1208,2023-01-15,31,1
1209,2023-01-15,139,1
1210,2023-01-15,104,1
1211,2023-01-15,33,1
1212,2023-01-15,63,1
1213,2023-01-15,248,1
1214,2023-01-15,56,2
1215,2023-01-15,209,2
1216,2023-01-15,107,3
1217,2023-01-15,225,3
1218,2023-01-15,73,4
1219,2023-01-15,283,4
1220,2023-01-15,288,4
1221,2023-01-15,246,4
1222,2023-01-15,139,4
1223,2023-01-15,222,4
1224,2023-01-15,45,8
1225,2023-01-15,36,8
1226,2023-01-15,151,13
1227,2023-01-15,287,30
1228,2023-01-15,153,50
1229,2023-01-15,289,60
1230,2023-01-15,222,166
1231,2023-01-15,107,189
1232,2023-01-15,280,300
1233,2023-01-15,293,5000
1234,2023-01-15,173,48665
1235,2023-01-16,245,1
1236,2023-01-16,64,1
1237,2023-01-16,40,1
1238,2023-01-16,66,2
1239,2023-01-16,120,2
1240,2023-01-16,285,2
1241,2023-01-16,278,2
1242,2023-01-16,136,2
1243,2023-01-16,281,2
1244,2023-01-16,281,3
1245,2023-01-16,137,4
1246,2023-01-16,27,4
1247,2023-01-16,50,4
1248,2023-01-16,122,5
1249,2023-01-16,150,5
1250,2023-01-16,229,6
1251,2023-01-16,302,8
1252,2023-01-16,279,10
1253,2023-01-16,225,12
1254,2023-01-16,247,12
1255,2023-01-16,284,13
1256,2023-01-16,282,20
1257,2023-01-16,283,20
1258,2023-01-16,67,40
1259,2023-01-16,290,50
1260,2023-01-16,290,50
1261,2023-01-16,10,68
1262,2023-01-16,206,95
1263,2023-01-16,295,200
1264,2023-01-16,15,204
1265,2023-01-16,204,330
1266,2023-01-16,54,362
1267,2023-01-16,153,378
1268,2023-01-16,109,595
1269,2023-01-16,293,2062
1270,2023-01-17,234,1
1271,2023-01-17,100,1
1272,2023-01-17,101,1
1273,2023-01-17,180,1
1274,2023-01-17,46,1
1275,2023-01-17,219,1
1276,2023-01-17,46,1
1277,2023-01-17,27,1
1278,2023-01-17,49,1
1279,2023-01-17,101,1
1280,2023-01-17,98,3
1281,2023-01-17,105,3
1282,2023-01-17,144,3
1283,2023-01-17,45,4
1284,2023-01-17,140,4
1285,2023-01-17,254,4
1286,2023-01-17,46,5
1287,2023-01-17,199,6
1288,2023-01-17,256,6
1289,2023-01-17,246,9
1290,2023-01-17,292,12
1291,2023-01-17,247,12
1292,2023-01-17,288,25
1293,2023-01-17,160,25
1294,2023-01-17,290,50
1295,2023-01-17,54,50
1296,2023-01-17,258,57
1297,2023-01-17,218,68
1298,2023-01-17,247,87
1299,2023-01-17,215,110
1300,2023-01-17,142,121
1301,2023-01-17,8,132
1302,2023-01-17,159,133
1303,2023-01-17,265,150
1304,2023-01-17,196,168
1305,2023-01-17,295,200
1306,2023-01-17,247,666
1307,2023-01-17,156,2690
1308,2023-01-17,2,3519
1309,2023-01-17,3,5000
1310,2023-01-18,32,1
1311,2023-01-18,19,1
1312,2023-01-18,248,1
1313,2023-01-18,278,1
1314,2023-01-18,183,1
1315,2023-01-18,73,1
1316,2023-01-18,179,1
1317,2023-01-18,292,2
1318,2023-01-18,126,2
1319,2023-01-18,48,3
1320,2023-01-18,277,4
1321,2023-01-18,62,4
1322,2023-01-18,144,4
1323,2023-01-18,277,4
1324,2023-01-18,283,5
1325,2023-01-18,225,5
1326,2023-01-18,281,10
1327,2023-01-18,8,11
1328,2023-01-18,118,11
1329,2023-01-18,54,13
1330,2023-01-18,247,14
1331,2023-01-18,298,15
1332,2023-01-18,247,18
1333,2023-01-18,303,26
1334,2023-01-18,55,30
1335,2023-01-18,287,30
1336,2023-01-18,291,55
1337,2023-01-18,190,62
1338,2023-01-18,113,133
1339,2023-01-18,265,300
1340,2023-01-18,108,367
1341,2023-01-18,3,1448
1342,2023-01-18,211,1717
1343,2023-01-18,167,5930
1344,2023-01-18,216,8100
1345,2023-01-19,288,1
1346,2023-01-19,126,1
1347,2023-01-19,261,1
1348,2023-01-19,228,1
1349,2023-01-19,101,1
1350,2023-01-19,254,1
1351,2023-01-19,281,1
1352,2023-01-19,261,1
1353,2023-01-19,228,1
1354,2023-01-19,224,1
1355,2023-01-19,73,1
1356,2023-01-19,230,1
1357,2023-01-19,17,1
1358,2023-01-19,224,1
1359,2023-01-19,139,2
1360,2023-01-19,65,2
1361,2023-01-19,282,2
1362,2023-01-19,229,2
1363,2023-01-19,50,2
1364,2023-01-19,63,3
1365,2023-01-19,79,3
1366,2023-01-19,286,3
1367,2023-01-19,277,5
1368,2023-01-19,121,6
1369,2023-01-19,122,6
1370,2023-01-19,36,7
1371,2023-01-19,122,8
1372,2023-01-19,277,10
1373,2023-01-19,119,11
1374,2023-01-19,111,13
1375,2023-01-19,121,13
1376,2023-01-19,225,13
1377,2023-01-19,113,30
1378,2023-01-19,212,147
1379,2023-01-19,208,185
1380,2023-01-19,6,245
1381,2023-01-19,1,281
1382,2023-01-19,6,300
1383,2023-01-19,156,1530
1384,2023-01-19,3,2000
1385,2023-01-20,248,1
1386,2023-01-20,56,1
1387,2023-01-20,60,1
1388,2023-01-20,104,1
1389,2023-01-20,21,1
1390,2023-01-20,134,1
1391,2023-01-20,105,1
1392,2023-01-20,183,1
1393,2023-01-20,224,1
1394,2023-01-20,245,2
1395,2023-01-20,50,2
1396,2023-01-20,50,2
1397,2023-01-20,27,2
1398,2023-01-20,43,2
1399,2023-01-20,142,3
1400,2023-01-20,139,3
1401,2023-01-20,197,4
1402,2023-01-20,279,6
1403,2023-01-20,218,7
1404,2023-01-20,296,8
1405,2023-01-20,119,8
1406,2023-01-20,122,10
1407,2023-01-20,57,10
1408,2023-01-20,37,10
1409,2023-01-20,37,11
1410,2023-01-20,229,14
1411,2023-01-20,277,15
1412,2023-01-20,247,18
1413,2023-01-20,244,19
1414,2023-01-20,10,20
1415,2023-01-20,290,50
1416,2023-01-20,227,60
1417,2023-01-20,201,67
1418,2023-01-20,115,75
1419,2023-01-20,9,192
1420,2023-01-20,161,330
1421,2023-01-20,3,500
1422,2023-01-20,14,537
1423,2023-01-20,113,713
1424,2023-01-21,73,1
1425,2023-01-21,103,1
1426,2023-01-21,219,1
1427,2023-01-21,241,1
1428,2023-01-21,279,1
1429,2023-01-21,144,2
1430,2023-01-21,251,2
1431,2023-01-21,230,2
1432,2023-01-21,66,2
1433,2023-01-21,45,2
1434,2023-01-21,48,3
1435,2023-01-21,284,3
1436,2023-01-21,144,3
1437,2023-01-21,296,4
1438,2023-01-21,199,5
1439,2023-01-21,59,5
1440,2023-01-21,67,8
1441,2023-01-21,244,9
1442,2023-01-21,292,10
1443,2023-01-21,265,12
1444,2023-01-21,225,12
1445,2023-01-21,190,16
1446,2023-01-21,9,30
1447,2023-01-21,218,42
1448,2023-01-21,287,42
1449,2023-01-21,227,50
1450,2023-01-21,54,53
1451,2023-01-21,15,80
1452,2023-01-21,247,87
1453,2023-01-21,152,145
1454,2023-01-21,261,346
1455,2023-01-21,6,360
1456,2023-01-21,108,710
1457,2023-01-21,153,720
1458,2023-01-21,293,3360
1459,2023-01-21,294,7100
1460,2023-01-22,292,1
1461,2023-01-22,197,2
1462,2023-01-22,285,2
1463,2023-01-22,150,2
1464,2023-01-22,63,2
1465,2023-01-22,62,3
1466,2023-01-22,195,3
1467,2023-01-22,123,3
1468,2023-01-22,75,3
1469,2023-01-22,125,4
1470,2023-01-22,250,5
1471,2023-01-22,279,6
1472,2023-01-22,126,6
1473,2023-01-22,229,8
1474,2023-01-22,222,14
1475,2023-01-22,159,15
1476,2023-01-22,4,20
1477,2023-01-22,57,30
1478,2023-01-22,160,32
1479,2023-01-22,254,33
1480,2023-01-22,111,47
1481,2023-01-22,247,48
1482,2023-01-22,118,50
1483,2023-01-22,167,50
1484,2023-01-22,9,80
1485,2023-01-22,208,93
1486,2023-01-22,152,100
1487,2023-01-22,160,100
1488,2023-01-22,8,137
1489,2023-01-22,197,168
1490,2023-01-22,67,182
1491,2023-01-22,204,220
1492,2023-01-22,152,221
1493,2023-01-22,206,225
1494,2023-01-22,211,240
1495,2023-01-22,14,868
1496,2023-01-22,152,1694
1497,2023-01-22,2,2723
1498,2023-01-22,168,6000
1499,2023-01-23,104,1
1500,2023-01-23,133,1
1501,2023-01-23,261,1
1502,2023-01-23,21,1
1503,2023-01-23,253,1
1504,2023-01-23,134,1
1505,2023-01-23,147,2
1506,2023-01-23,54,3
1507,2023-01-23,50,4
1508,2023-01-23,256,5
1509,2023-01-23,288,5
1510,2023-01-23,302,6
1511,2023-01-23,148,6
1512,2023-01-23,225,6
1513,2023-01-23,38,7
1514,2023-01-23,36,8
1515,2023-01-23,113,10
1516,2023-01-23,118,11
1517,2023-01-23,201,16
1518,2023-01-23,54,18
1519,2023-01-23,50,20
1520,2023-01-23,277,25
1521,2023-01-23,16,36
1522,2023-01-23,277,37
1523,2023-01-23,54,60
1524,2023-01-23,295,158
1525,2023-01-23,295,200
1526,2023-01-23,1,650
1527,2023-01-23,158,687
1528,2023-01-23,215,814
1529,2023-01-23,181,989
1530,2023-01-24,219,1
1531,2023-01-24,180,1
1532,2023-01-24,60,1
1533,2023-01-24,56,1
1534,2023-01-24,286,1
1535,2023-01-24,285,1
1536,2023-01-24,245,1
1537,2023-01-24,45,1
1538,2023-01-24,225,1
1539,2023-01-24,105,1
1540,2023-01-24,278,1
1541,2023-01-24,285,1
1542,2023-01-24,253,1
1543,2023-01-24,63,2
1544,2023-01-24,50,3
1545,2023-01-24,108,3
1546,2023-01-24,282,4
1547,2023-01-24,121,5
1548,2023-01-24,130,7
1549,2023-01-24,277,7
1550,2023-01-24,261,10
1551,2023-01-24,120,11
1552,2023-01-24,247,14
1553,2023-01-24,288,15
1554,2023-01-24,229,15
1555,2023-01-24,71,21
1556,2023-01-24,108,21
1557,2023-01-24,227,30
1558,2023-01-24,227,30
1559,2023-01-24,190,37
1560,2023-01-24,9,50
1561,2023-01-24,227,50
1562,2023-01-24,117,70
1563,2023-01-24,1,84
1564,2023-01-24,294,100
1565,2023-01-24,190,105
1566,2023-01-24,113,190
1567,2023-01-24,181,200
1568,2023-01-24,295,300
1569,2023-01-24,153,368
1570,2023-01-24,14,370
1571,2023-01-24,210,397
1572,2023-01-24,303,918
1573,2023-01-24,293,1000
1574,2023-01-24,206,2030
1575,2023-01-24,156,2340
1576,2023-01-24,161,2783
1577,2023-01-24,159,4955
1578,2023-01-24,293,5500
1579,2023-01-25,48,1
1580,2023-01-25,278,1
1581,2023-01-25,248,2
1582,2023-01-25,286,2
1583,2023-01-25,282,2
1584,2023-01-25,56,2
1585,2023-01-25,56,2
1586,2023-01-25,45,2
1587,2023-01-25,75,3
1588,2023-01-25,136,3
1589,2023-01-25,279,3
1590,2023-01-25,278,4
1591,2023-01-25,254,4
1592,2023-01-25,97,4
1593,2023-01-25,298,6
1594,2023-01-25,116,13
1595,2023-01-25,54,14
1596,2023-01-25,38,14
1597,2023-01-25,247,15
1598,2023-01-25,247,18
1599,2023-01-25,279,20
1600,2023-01-25,57,20
1601,2023-01-25,219,20
1602,2023-01-25,218,23
1603,2023-01-25,250,35
1604,2023-01-25,290,40
1605,2023-01-25,287,40
1606,2023-01-25,290,50
1607,2023-01-25,106,60
1608,2023-01-25,55,61
1609,2023-01-25,123,118
1610,2023-01-25,111,210
1611,2023-01-25,303,525
1612,2023-01-25,2,640
1613,2023-01-25,152,744
1614,2023-01-25,215,756
1615,2023-01-25,114,1067
1616,2023-01-25,294,2062
1617,2023-01-25,2,3124
1618,2023-01-26,103,1
1619,2023-01-26,219,1
1620,2023-01-26,104,1
1621,2023-01-26,150,1
1622,2023-01-26,73,1
1623,2023-01-26,17,1
1624,2023-01-26,284,1
1625,2023-01-26,126,2
1626,2023-01-26,183,3
1627,2023-01-26,79,6
1628,2023-01-26,297,8
1629,2023-01-26,121,8
1630,2023-01-26,277,8
1631,2023-01-26,66,15
1632,2023-01-26,50,20
1633,2023-01-26,229,28
1634,2023-01-26,291,40
1635,2023-01-26,258,68
1636,2023-01-26,113,85
1637,2023-01-26,196,88
1638,2023-01-26,54,150
1639,2023-01-26,4,300
1640,2023-01-26,16,308
1641,2023-01-26,216,1151
1642,2023-01-27,139,1
1643,2023-01-27,46,1
1644,2023-01-27,279,1
1645,2023-01-27,17,1
1646,2023-01-27,46,2
1647,2023-01-27,62,2
1648,2023-01-27,284,3
1649,2023-01-27,218,3
1650,2023-01-27,144,4
1651,2023-01-27,285,5
1652,2023-01-27,244,6
1653,2023-01-27,298,6
1654,2023-01-27,224,6
1655,2023-01-27,63,8
1656,2023-01-27,37,8
1657,2023-01-27,64,8
1658,2023-01-27,292,8
1659,2023-01-27,225,8
1660,2023-01-27,57,9
1661,2023-01-27,225,10
1662,2023-01-27,112,10
1663,2023-01-27,261,10
1664,2023-01-27,99,10
1665,2023-01-27,282,12
1666,2023-01-27,298,20
1667,2023-01-27,300,20
1668,2023-01-27,205,20
1669,2023-01-27,13,21
1670,2023-01-27,248,23
1671,2023-01-27,109,25
1672,2023-01-27,54,40
1673,2023-01-27,8,42
1674,2023-01-27,290,50
1675,2023-01-27,10,60
1676,2023-01-27,190,68
1677,2023-01-27,106,70
1678,2023-01-27,209,88
1679,2023-01-27,107,100
1680,2023-01-27,290,100
1681,2023-01-27,110,116
1682,2023-01-27,156,124
1683,2023-01-27,217,132
1684,2023-01-27,108,140
1685,2023-01-27,295,150
1686,2023-01-27,160,400
1687,2023-01-27,156,847
1688,2023-01-27,156,900
1689,2023-01-27,153,1250
1690,2023-01-27,156,2974
1691,2023-01-27,303,3264
1692,2023-01-27,170,24200
1693,2023-01-28,45,1
1694,2023-01-28,105,1
1695,2023-01-28,292,1
1696,2023-01-28,27,1
1697,2023-01-28,100,1
1698,2023-01-28,240,1
1699,2023-01-28,284,1
1700,2023-01-28,46,2
1701,2023-01-28,283,2
1702,2023-01-28,45,2
1703,2023-01-28,226,3
1704,2023-01-28,219,3
1705,2023-01-28,97,3
1706,2023-01-28,141,3
1707,2023-01-28,256,3
1708,2023-01-28,250,5
1709,2023-01-28,63,5
1710,2023-01-28,61,6
1711,2023-01-28,298,8
1712,2023-01-28,282,10
1713,2023-01-28,222,10
1714,2023-01-28,218,15
1715,2023-01-28,139,17
1716,2023-01-28,57,20
1717,2023-01-28,298,22
1718,2023-01-28,282,30
1719,2023-01-28,181,31
1720,2023-01-28,54,50
1721,2023-01-28,289,50
1722,2023-01-28,290,50
1723,2023-01-28,153,133
1724,2023-01-28,212,147
1725,2023-01-28,2,150
1726,2023-01-28,2,161
1727,2023-01-28,14,191
1728,2023-01-28,109,215
1729,2023-01-28,114,325
1730,2023-01-28,295,336
1731,2023-01-28,14,695
1732,2023-01-28,303,1050
1733,2023-01-28,113,1490
1734,2023-01-28,2,2355
1735,2023-01-28,4,4921
1736,2023-01-29,17,1
1737,2023-01-29,32,1
1738,2023-01-29,104,1
1739,2023-01-29,300,2
1740,2023-01-29,256,3
1741,2023-01-29,146,3
1742,2023-01-29,131,3
1743,2023-01-29,284,4
1744,2023-01-29,284,5
1745,2023-01-29,246,6
1746,2023-01-29,57,8
1747,2023-01-29,300,8
1748,2023-01-29,282,10
1749,2023-01-29,10,18
1750,2023-01-29,127,19
1751,2023-01-29,112,40
1752,2023-01-29,156,52
1753,2023-01-29,206,67
1754,2023-01-29,117,90
1755,2023-01-29,156,192
1756,2023-01-29,54,242
1757,2023-01-29,153,250
1758,2023-01-29,293,500
1759,2023-01-29,2,2575
1760,2023-01-30,45,1
1761,2023-01-30,218,1
1762,2023-01-30,98,1
1763,2023-01-30,279,1
1764,2023-01-30,65,1
1765,2023-01-30,205,1
1766,2023-01-30,248,1
1767,2023-01-30,27,1
1768,2023-01-30,138,1
1769,2023-01-30,139,2
1770,2023-01-30,261,2
1771,2023-01-30,277,2
1772,2023-01-30,65,2
1773,2023-01-30,123,2
1774,2023-01-30,77,3
1775,2023-01-30,284,3
1776,2023-01-30,283,4
1777,2023-01-30,282,5
1778,2023-01-30,250,5
1779,2023-01-30,121,7
1780,2023-01-30,48,8
1781,2023-01-30,152,8
1782,2023-01-30,107,10
1783,2023-01-30,15,20
1784,2023-01-30,117,20
1785,2023-01-30,218,21
1786,2023-01-30,244,27
1787,2023-01-30,282,30
1788,2023-01-30,54,50
1789,2023-01-30,9,67
1790,2023-01-30,280,300
1791,2023-01-30,1,420
1792,2023-01-30,265,500
1793,2023-01-30,215,606
1794,2023-01-30,294,900
1795,2023-01-30,156,1836
1796,2023-01-30,165,34181
1797,2023-01-31,277,1
1798,2023-01-31,63,1
1799,2023-01-31,73,1
1800,2023-01-31,64,1
1801,2023-01-31,99,1
1802,2023-01-31,278,1
1803,2023-01-31,136,1
1804,2023-01-31,281,2
1805,2023-01-31,145,2
1806,2023-01-31,281,2
1807,2023-01-31,38,2
1808,2023-01-31,195,3
1809,2023-01-31,125,3
1810,2023-01-31,267,4
1811,2023-01-31,218,5
1812,2023-01-31,284,5
1813,2023-01-31,1,5
1814,2023-01-31,48,5
1815,2023-01-31,298,6
1816,2023-01-31,37,9
1817,2023-01-31,226,10
1818,2023-01-31,281,10
1819,2023-01-31,283,15
1820,2023-01-31,296,20
1821,2023-01-31,182,31
1822,2023-01-31,7,37
1823,2023-01-31,229,37
1824,2023-01-31,54,39
1825,2023-01-31,8,41
1826,2023-01-31,106,45
1827,2023-01-31,227,50
1828,2023-01-31,201,63
1829,2023-01-31,43,80
1830,2023-01-31,9,81
1831,2023-01-31,113,115
1832,2023-01-31,265,150
1833,2023-01-31,108,155
1834,2023-01-31,7,163
1835,2023-01-31,113,170
1836,2023-01-31,6,250
1837,2023-01-31,184,347
1838,2023-01-31,204,403
1839,2023-01-31,54,500
1840,2023-01-31,116,643
1841,2023-01-31,115,794
1842,2023-01-31,167,1335
1843,2023-01-31,3,3293
1844,2023-02-01,182,1
1845,2023-02-01,230,1
1846,2023-02-01,248,1
1847,2023-02-01,101,2
1848,2023-02-01,277,3
1849,2023-02-01,300,4
1850,2023-02-01,246,6
1851,2023-02-01,283,6
1852,2023-02-01,48,10
1853,2023-02-01,282,10
1854,2023-02-01,126,10
1855,2023-02-01,279,15
1856,2023-02-01,54,15
1857,2023-02-01,288,25
1858,2023-02-01,191,26
1859,2023-02-01,55,30
1860,2023-02-01,2,30
1861,2023-02-01,4,47
1862,2023-02-01,156,47
1863,2023-02-01,227,50
1864,2023-02-01,156,63
1865,2023-02-01,153,110
1866,2023-02-01,112,125
1867,2023-02-01,181,314
1868,2023-02-01,173,397
1869,2023-02-01,293,2000
1870,2023-02-01,172,2426
1871,2023-02-01,4,9559
1872,2023-02-02,281,1
1873,2023-02-02,241,1
1874,2023-02-02,282,1
1875,2023-02-02,63,1
1876,2023-02-02,125,1
1877,2023-02-02,182,2
1878,2023-02-02,225,3
1879,2023-02-02,48,3
1880,2023-02-02,248,4
1881,2023-02-02,48,5
1882,2023-02-02,13,5
1883,2023-02-02,122,6
1884,2023-02-02,218,8
1885,2023-02-02,282,12
1886,2023-02-02,247,14
1887,2023-02-02,277,15
1888,2023-02-02,10,16
1889,2023-02-02,38,16
1890,2023-02-02,45,20
1891,2023-02-02,57,20
1892,2023-02-02,57,35
1893,2023-02-02,116,38
1894,2023-02-02,1,40
1895,2023-02-02,157,46
1896,2023-02-02,54,77
1897,2023-02-02,116,120
1898,2023-02-02,9,150
1899,2023-02-02,117,154
1900,2023-02-02,258,203
1901,2023-02-02,156,245
1902,2023-02-02,113,470
1903,2023-02-02,280,600
1904,2023-02-03,222,1
1905,2023-02-03,105,1
1906,2023-02-03,248,1
1907,2023-02-03,248,1
1908,2023-02-03,240,1
1909,2023-02-03,182,1
1910,2023-02-03,224,1
1911,2023-02-03,228,1
1912,2023-02-03,224,1
1913,2023-02-03,99,1
1914,2023-02-03,119,1
1915,2023-02-03,219,1
1916,2023-02-03,105,1
1917,2023-02-03,136,2
1918,2023-02-03,126,2
1919,2023-02-03,45,2
1920,2023-02-03,222,2
1921,2023-02-03,288,3
1922,2023-02-03,226,3
1923,2023-02-03,64,3
1924,2023-02-03,199,3
1925,2023-02-03,136,4
1926,2023-02-03,251,5
1927,2023-02-03,149,7
1928,2023-02-03,297,8
1929,2023-02-03,196,9
1930,2023-02-03,116,15
1931,2023-02-03,225,16
1932,2023-02-03,279,25
1933,2023-02-03,152,25
1934,2023-02-03,106,45
1935,2023-02-03,181,51
1936,2023-02-03,258,68
1937,2023-02-03,119,80
1938,2023-02-03,152,112
1939,2023-02-03,108,115
1940,2023-02-03,157,153
1941,2023-02-03,5,200
1942,2023-02-03,107,215
1943,2023-02-03,7,382
1944,2023-02-03,210,869
1945,2023-02-03,247,1908
1946,2023-02-03,4,11972
1947,2023-02-04,101,1
1948,2023-02-04,230,1
1949,2023-02-04,285,1
1950,2023-02-04,230,1
1951,2023-02-04,3,1
1952,2023-02-04,180,1
1953,2023-02-04,182,1
1954,2023-02-04,73,1
1955,2023-02-04,105,1
1956,2023-02-04,45,1
1957,2023-02-04,101,2
1958,2023-02-04,65,2
1959,2023-02-04,182,2
1960,2023-02-04,123,3
1961,2023-02-04,136,3
1962,2023-02-04,98,4
